Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training 
10251000,0.5990143,8.3836975,None,731.9201068878174,731.9201068878174,1.0
10252000,0.5540459,9.960862,None,None,None,1.0
10253000,0.5781712,9.955879,None,None,None,1.0
10254000,0.5376742,9.974261,None,None,None,1.0
10255000,0.54246885,9.959369,None,None,None,1.0
10256000,0.6163587,9.963246,None,None,None,1.0
10257000,0.6471747,9.961977,None,None,None,1.0
10258000,0.69063,9.906418,None,None,None,1.0
10259000,0.6514976,9.963693,None,None,None,1.0
10260000,0.6781545,9.50536,5622.0,561.2600784301758,561.2600784301758,1.0
10261000,0.69515824,9.954881,5687.333333333333,None,None,1.0
10262000,None,9.534423,None,497.06006622314453,497.06006622314453,1.0
10263000,0.66117203,6.312498,None,603.1400907039642,603.1400907039642,1.0
10264000,0.69809306,9.981642,None,None,None,1.0
10265000,0.66545594,9.986071,None,None,None,1.0
10266000,0.7835067,9.980877,129.0,None,None,1.0
10267000,0.70395887,7.1680684,None,11.959999084472656,11.959999084472656,1.0
10268000,0.63994086,9.985894,None,None,None,1.0
10269000,0.6037538,9.9865465,None,None,None,1.0
10270000,0.5885081,9.903034,5774.0,576.4400787353516,576.4400787353516,1.0
10271000,0.5639479,9.987631,None,None,None,1.0
10272000,0.5679812,9.966748,None,None,None,1.0
10273000,0.532018,9.982713,None,None,None,1.0
10274000,0.51089936,9.985277,None,None,None,1.0
10275000,0.52538186,9.894897,None,None,None,1.0
10276000,0.4784104,9.981062,None,None,None,1.0
10277000,0.47843784,9.985764,None,None,None,1.0
10278000,0.50133425,9.979693,None,None,None,1.0
10279000,0.58967376,9.928246,None,None,None,1.0
10280000,0.5381981,9.991787,None,None,None,1.0
10281000,0.56847394,9.937776,None,None,None,1.0
10282000,0.59223306,9.985586,None,None,None,1.0
10283000,0.6300441,9.969959,None,None,None,1.0
10284000,0.5809838,9.962334,None,None,None,1.0
10285000,0.7060601,9.987293,None,None,None,1.0
10286000,0.72444534,9.953427,None,None,None,1.0
10287000,0.669451,9.89834,5391.0,None,None,1.0
10288000,0.6292416,9.965709,None,None,None,1.0
10289000,0.6983917,7.108097,None,529.3600769042969,529.3600769042969,1.0
10290000,0.63139945,9.987234,None,None,None,1.0
10291000,0.6277908,9.984083,None,None,None,1.0
10292000,0.5643994,6.946439,None,406.5000605583191,406.5000605583191,1.0
10293000,0.60845673,9.005135,None,678.6600952148438,678.6600952148438,1.0
10294000,0.6640228,9.970496,None,None,None,1.0
10295000,0.571272,9.482727,5729.0,571.9800796508789,571.9800796508789,1.0
10296000,0.5829121,9.97098,None,None,None,1.0
10297000,0.59736145,9.96839,None,None,None,1.0
10298000,0.57863355,9.977418,None,None,None,1.0
10299000,0.59427434,9.983988,None,None,None,1.0
10300000,0.5704472,9.981592,None,None,None,1.0
10301000,0.49553,9.951155,None,None,None,1.0
10302000,0.6050712,9.95116,None,None,None,1.0
10303000,0.54693484,9.916457,None,None,None,1.0
10304000,0.5583256,9.951137,None,None,None,1.0
10305000,0.58861685,9.956617,None,None,None,1.0
10306000,0.5428305,9.948323,5462.0,None,None,1.0
10307000,0.5636446,8.97606,None,545.2200813293457,545.2200813293457,1.0
10308000,0.54973185,9.9595175,None,None,None,1.0
10309000,0.61202836,9.954916,None,None,None,1.0
10310000,0.5811483,9.425802,5513.0,550.3800811767578,550.3800811767578,1.0
10311000,0.6232263,9.927585,4980.0,None,None,1.0
10312000,0.5627574,9.512964,None,497.08006286621094,497.08006286621094,1.0
10313000,0.5250633,9.963143,None,None,None,1.0
10314000,0.48965085,9.964693,None,None,None,1.0
10315000,0.40067586,9.982756,None,None,None,1.0
10316000,0.45946926,9.952892,None,None,None,1.0
10317000,0.511203,9.852488,None,None,None,1.0
10318000,0.5131706,9.76906,None,None,None,1.0
10319000,0.49829704,9.960906,None,None,None,1.0
10320000,0.5010066,9.928607,None,None,None,1.0
10321000,0.45600632,9.980456,None,None,None,1.0
10322000,0.4597055,9.963774,None,None,None,1.0
10323000,0.4220137,10.011449,None,None,None,1.0
10324000,0.42943624,9.95234,None,None,None,1.0
10325000,0.49857524,9.955287,None,None,None,1.0
10326000,0.57852066,9.962395,None,None,None,1.0
10327000,0.63550454,9.990588,None,None,None,1.0
10328000,0.6753339,9.994185,None,None,None,1.0
10329000,0.6583931,9.954508,None,None,None,1.0
10330000,0.57933754,9.979301,None,None,None,1.0
10331000,0.5635181,9.93775,None,None,None,1.0
10332000,0.43883947,9.990848,None,None,None,1.0
10333000,0.5095637,9.971586,None,None,None,1.0
10334000,0.56285024,9.987957,None,None,None,1.0
10335000,0.56739146,9.981891,None,None,None,1.0
10336000,0.4638992,9.98013,None,None,None,1.0
10337000,0.50801337,9.977006,None,None,None,1.0
10338000,0.5650839,9.984312,None,None,None,1.0
10339000,0.61381394,9.9721155,None,None,None,1.0
10340000,0.5706344,9.990294,None,None,None,1.0
10341000,0.5608241,9.989297,None,None,None,1.0
10342000,0.5581591,9.996698,None,None,None,1.0
10343000,0.47867644,9.994763,5515.0,None,None,1.0
10344000,0.577321,9.023788,None,550.580078125,550.580078125,1.0
10345000,0.6015195,9.587273,5460.0,545.1000823974609,545.1000823974609,1.0
10346000,0.703558,9.990205,None,None,None,1.0
10347000,0.65756947,9.998521,None,None,None,1.0
10348000,0.5959949,9.991686,None,None,None,1.0
10349000,0.6051633,9.99726,None,None,None,1.0
10350000,0.61575174,9.992499,None,None,None,1.0
10351000,0.6560125,9.966285,4767.0,None,None,1.0
10352000,0.6228997,9.35751,5702.0,457.1600646972656,457.1600646972656,1.0
10353000,0.6269174,9.992314,None,None,None,1.0
10354000,0.6077392,9.99634,None,None,None,1.0
10355000,0.63983536,4.69093,None,699.9801067709923,699.9801067709923,1.0
10356000,0.58994734,9.946762,4981.0,None,None,1.0
10357000,0.5725081,9.285375,None,497.1400680541992,497.1400680541992,1.0
10358000,0.56084,9.996248,None,None,None,1.0
10359000,0.59104395,9.992237,None,None,None,1.0
10360000,0.5533272,9.988395,None,None,None,1.0
10361000,0.56087995,9.927261,None,None,None,1.0
10362000,0.64716035,9.986138,None,None,None,1.0
10363000,0.54409623,9.995682,None,None,None,1.0
10364000,0.4913642,9.991283,None,None,None,1.0
10365000,0.561482,9.949938,None,None,None,1.0
10366000,0.59567064,9.891084,None,None,None,1.0
10367000,0.56700814,9.960372,None,None,None,1.0
10368000,0.57017726,9.956936,None,None,None,1.0
10369000,0.5712993,9.967695,6474.0,None,None,1.0
10370000,0.54857373,9.0294695,None,646.420093536377,646.420093536377,1.0
10371000,0.56643003,9.846379,None,None,None,1.0
10372000,0.498827,9.941095,None,None,None,1.0
10373000,0.55576706,9.950021,None,None,None,1.0
10374000,0.5960873,9.937824,None,None,None,1.0
10375000,0.6882375,9.845616,None,None,None,1.0
10376000,0.5674392,9.938393,None,None,None,1.0
10377000,0.57520175,9.975239,None,None,None,1.0
10378000,0.57731,9.922095,None,None,None,1.0
10379000,0.6002701,8.210014,5138.0,512.9000759124756,512.9000759124756,1.0
10380000,0.62092555,9.955188,None,None,None,1.0
10381000,0.57109874,9.951559,None,None,None,1.0
10382000,0.48346195,9.951728,None,None,None,1.0
10383000,0.6231051,9.9649725,None,None,None,1.0
10384000,0.63124466,9.828103,None,None,None,1.0
10385000,0.5109896,9.957799,6956.0,None,None,1.0
10386000,0.59242296,9.174706,None,694.6601028442383,694.6601028442383,1.0
10387000,0.6467821,9.954368,None,None,None,1.0
10388000,0.5753957,9.668255,212.0,20.300003051757812,20.300003051757812,1.0
10389000,0.6991823,9.963955,None,None,None,1.0
10390000,0.632223,9.919171,None,None,None,1.0
10391000,0.58655393,9.952612,None,None,None,1.0
10392000,0.58050096,9.964518,None,None,None,1.0
10393000,0.50339043,9.972908,None,None,None,1.0
10394000,0.56056255,9.991356,None,None,None,1.0
10395000,0.5151824,9.988763,None,None,None,1.0
10396000,0.5497107,9.935791,None,None,None,1.0
10397000,0.48644263,9.841424,None,None,None,1.0
10398000,0.6060419,9.950741,None,None,None,1.0
10399000,0.50905555,9.99422,None,None,None,1.0
10400000,0.6294214,7.054881,6156.0,614.6600933074951,614.6600933074951,1.0
10401000,0.63628423,10.005929,None,None,None,1.0
10402000,0.6153603,9.945734,5620.0,None,None,1.0
10403000,0.6142932,8.950075,5488.0,554.4900779724121,554.4900779724121,1.0
10404000,0.5991752,9.985368,None,None,None,1.0
10405000,0.649623,9.980452,None,None,None,1.0
10406000,0.54067546,9.984142,None,None,None,1.0
10407000,0.61553234,9.976588,None,None,None,1.0
10408000,0.58161616,9.807142,None,None,None,1.0
10409000,0.6574825,9.899873,None,None,None,1.0
10410000,0.68785065,9.979787,None,None,None,1.0
10411000,0.56661856,9.929229,5622.0,None,None,1.0
10412000,0.5165153,9.50487,None,561.2600784301758,561.2600784301758,1.0
10413000,0.52903056,9.949736,None,None,None,1.0
10414000,0.45744693,9.995506,None,None,None,1.0
10415000,0.47394755,9.920768,None,None,None,1.0
10416000,0.5102898,9.97851,None,None,None,1.0
10417000,0.48363528,9.953149,None,None,None,1.0
10418000,0.5984562,9.975523,None,None,None,1.0
10419000,0.5331432,9.983383,None,None,None,1.0
10420000,0.49223158,9.969807,None,None,None,1.0
10421000,0.5606637,9.978637,None,None,None,1.0
10422000,0.580434,9.9703245,None,None,None,1.0
10423000,0.59630316,9.489487,4556.0,534.6200790405273,534.6200790405273,1.0
10424000,0.57514864,9.354234,None,374.62005615234375,374.62005615234375,1.0
10425000,0.5168949,9.9846525,None,None,None,1.0
10426000,0.46553528,9.968339,None,None,None,1.0
10427000,0.5413285,9.982482,None,None,None,1.0
10428000,0.6221497,9.96774,6448.0,None,None,1.0
10429000,0.5923064,8.605192,None,643.8400955200195,643.8400955200195,1.0
10430000,0.5218879,9.897,None,None,None,1.0
10431000,0.5205248,9.95718,None,None,None,1.0
10432000,0.63901997,4.2320757,7006.0,699.6201067566872,699.6201067566872,1.0
10433000,0.7308856,9.875655,None,None,None,1.0
10434000,0.60910904,9.966408,None,None,None,1.0
10435000,0.5750698,9.247706,7702.0,769.3001098632812,769.3001098632812,1.0
10436000,0.5671496,9.964549,None,None,None,1.0
10437000,0.55590343,9.946347,None,None,None,1.0
10438000,0.58618665,9.948067,None,None,None,1.0
10439000,0.5210815,9.956484,4875.0,None,None,1.0
10440000,0.563342,9.256649,None,486.6000671386719,486.6000671386719,1.0
10441000,0.609599,9.9789095,None,None,None,1.0
10442000,0.53911257,9.948901,None,None,None,1.0
10443000,0.5688908,9.983482,None,None,None,1.0
10444000,0.54458004,9.973933,None,None,None,1.0
10445000,0.5199728,9.994018,None,None,None,1.0
10446000,0.5387039,9.85734,None,None,None,1.0
10447000,0.5602486,9.9779415,None,None,None,1.0
10448000,0.62296706,9.982035,None,None,None,1.0
10449000,0.58673126,9.990519,None,None,None,1.0
10450000,0.5809093,9.103076,5249.0,523.960075378418,523.960075378418,1.0
10451000,0.5158644,9.827852,None,None,None,1.0
10452000,0.55709493,9.984487,6049.0,None,None,1.0
10453000,0.44379228,6.526087,None,603.9800910949707,603.9800910949707,1.0
10454000,0.43926987,9.858666,None,None,None,1.0
10455000,0.42536145,9.954411,None,None,None,1.0
10456000,0.5328803,9.948413,None,None,None,1.0
10457000,0.57275933,9.865997,None,None,None,1.0
10458000,0.5681031,9.975767,None,None,None,1.0
10459000,0.55679584,9.965492,None,None,None,1.0
10460000,0.4929022,9.963752,None,None,None,1.0
10461000,0.4918449,9.965287,None,None,None,1.0
10462000,0.5117037,9.968202,None,None,None,1.0
10463000,0.5720688,9.958736,6209.0,None,None,1.0
10464000,0.62094015,8.08397,None,620.000093460083,620.000093460083,1.0
10465000,0.6392768,9.982088,None,None,None,1.0
10466000,0.64979273,9.955082,None,None,None,1.0
10467000,0.61767143,9.084915,8551.0,726.5001068115234,726.5001068115234,1.0
10468000,0.5989507,9.305292,None,981.8201446533203,981.8201446533203,1.0
10469000,0.5891747,9.932135,5743.0,None,None,1.0
10470000,0.631579,9.838809,None,573.3200836181641,573.3200836181641,1.0
10471000,0.56446844,9.905909,None,None,None,1.0
10472000,0.511749,9.930082,None,None,None,1.0
10473000,0.5924604,9.940139,None,None,None,1.0
10474000,0.596759,9.953813,None,None,None,1.0
10475000,0.5969884,9.961831,None,None,None,1.0
10476000,0.6315828,9.927524,None,None,None,1.0
10477000,0.6050058,9.353844,4556.0,454.6600570678711,454.6600570678711,1.0
10478000,0.6331397,9.95753,None,None,None,1.0
10479000,0.5691283,9.917159,None,None,None,1.0
10480000,0.5852375,9.645843,None,None,None,1.0
10481000,None,9.957262,None,None,None,1.0
10482000,0.546872,9.885355,None,None,None,1.0
10483000,0.6081775,9.957073,None,None,None,1.0
10484000,0.6109953,8.635931,7416.0,740.6401062011719,740.6401062011719,1.0
10485000,0.548552,9.894916,None,None,None,1.0
10486000,0.6132662,9.937203,None,None,None,1.0
10487000,0.59888244,9.940352,6565.0,None,None,1.0
10488000,0.6389049,8.837768,None,655.5200881958008,655.5200881958008,1.0
10489000,0.64215267,9.950748,None,None,None,1.0
10490000,0.5830653,9.9203005,4825.0,None,None,1.0
10491000,0.62056154,9.279985,None,554.1200714111328,554.1200714111328,1.0
10492000,0.6325871,9.253507,None,409.0000629425049,409.0000629425049,1.0
10493000,0.5950156,9.540792,5671.0,566.1400756835938,566.1400756835938,1.0
10494000,0.65734404,9.890583,None,None,None,1.0
10495000,0.5823661,9.948314,None,None,None,1.0
10496000,0.5362515,9.944241,None,None,None,1.0
10497000,0.5984704,9.881102,None,None,None,1.0
10498000,0.5584069,9.934729,None,None,None,1.0
10499000,0.51823705,9.923856,None,None,None,1.0
10500000,0.4437502,9.926249,None,None,None,1.0
10501000,0.47675276,9.965379,None,None,None,1.0
10502000,0.53542095,9.945365,None,None,None,1.0
10503000,0.54040897,9.965785,None,None,None,1.0
10504000,0.5474612,9.961269,None,None,None,1.0
10505000,0.5025564,9.961188,None,None,None,1.0
10506000,0.57545954,9.946899,None,None,None,1.0
10507000,0.5572401,9.945926,None,None,None,1.0
10508000,0.46821827,9.962384,None,None,None,1.0
10509000,0.55770963,9.888052,None,None,None,1.0
10510000,0.60431445,9.969335,None,None,None,1.0
10511000,0.5765953,9.975244,None,None,None,1.0
10512000,0.5769455,9.968934,None,None,None,1.0
10513000,0.59237325,9.943922,None,None,None,1.0
10514000,0.57025015,9.9001465,None,None,None,1.0
10515000,0.569732,9.950007,4503.0,None,None,1.0
10516000,0.56042016,9.961266,None,None,None,1.0
10517000,0.5658349,9.226185,None,449.320068359375,449.320068359375,1.0
10518000,0.6263864,9.976467,None,None,None,1.0
10519000,0.67122453,5.2625756,7005.0,699.600106805563,699.600106805563,1.0
10520000,0.6319242,9.98333,None,None,None,1.0
10521000,0.57315683,9.433747,None,None,None,1.0
10522000,0.5592914,9.960382,None,None,None,1.0
10523000,0.51516247,9.978232,5930.0,None,None,1.0
10524000,0.6075,9.983506,None,None,None,1.0
10525000,0.6181996,9.73643,None,592.0600814819336,592.0600814819336,1.0
10526000,0.6438515,9.980131,None,None,None,1.0
10527000,0.6805918,9.980731,None,None,None,1.0
10528000,0.63913584,9.979911,9399.0,None,None,1.0
10529000,0.6910393,8.872081,None,938.9801406860352,938.9801406860352,1.0
10530000,0.65298367,9.9973955,None,None,None,1.0
10531000,0.70940983,9.989191,None,None,None,1.0
10532000,0.64418906,9.972346,None,None,None,1.0
10533000,0.70532465,9.54498,None,None,None,1.0
10534000,0.66622925,6.7951727,5017.0,500.7400762438774,500.7400762438774,1.0
10535000,0.62347734,9.937679,7537.0,None,None,1.0
10536000,0.62385446,8.300167,5356.0,643.7300930023193,643.7300930023193,1.0
10537000,0.6580893,9.991179,None,None,None,1.0
10538000,0.63020045,9.989925,None,None,None,1.0
10539000,0.57364523,9.822676,None,None,None,1.0
10540000,0.55260545,9.994279,5248.0,None,None,1.0
10541000,0.48416096,9.976369,None,None,None,1.0
10542000,0.5153793,9.994896,None,None,None,1.0
10543000,0.5613586,9.371922,None,523.9000778198242,523.9000778198242,1.0
10544000,0.6174224,9.985582,None,None,None,1.0
10545000,0.5306456,9.963878,None,None,None,1.0
10546000,0.55554116,9.929465,None,None,None,1.0
10547000,0.5029047,9.974699,None,None,None,1.0
10548000,0.5699609,9.994503,None,None,None,1.0
10549000,0.54255027,9.902845,None,None,None,1.0
10550000,0.5426792,9.995828,None,None,None,1.0
10551000,0.58726835,9.76015,None,None,None,1.0
10552000,0.520913,9.942662,None,None,None,1.0
10553000,0.65261483,9.950007,5127.0,None,None,1.0
10554000,0.607149,6.359853,None,511.7400779724121,511.7400779724121,1.0
10555000,0.5455049,9.943485,None,None,None,1.0
10556000,0.55521315,9.945005,None,None,None,1.0
10557000,0.53883165,9.901131,None,None,None,1.0
10558000,0.63622403,9.911938,None,None,None,1.0
10559000,0.6810375,9.958283,None,None,None,1.0
10560000,0.60887265,9.928226,None,None,None,1.0
10561000,0.5097692,9.956168,None,None,None,1.0
10562000,0.5755113,9.938961,None,None,None,1.0
10563000,0.579795,9.952026,None,None,None,1.0
10564000,0.61100614,9.914,None,None,None,1.0
10565000,0.55216646,9.941965,None,None,None,1.0
10566000,0.49963528,9.978161,None,None,None,1.0
10567000,0.5709887,9.972818,None,None,None,1.0
10568000,0.61227226,9.768992,None,None,None,1.0
10569000,0.6322344,9.947879,None,None,None,1.0
10570000,0.5889048,9.965608,None,None,None,1.0
10571000,0.6593987,9.974312,None,None,None,1.0
10572000,0.6211756,9.943107,None,None,None,1.0
10573000,0.6001221,9.976305,None,None,None,1.0
10574000,0.5525766,9.984055,None,None,None,1.0
10575000,0.6541261,9.551209,None,None,None,1.0
10576000,0.630203,9.975738,None,None,None,1.0
10577000,0.5379988,8.85872,5235.0,522.560079574585,522.560079574585,1.0
10578000,None,9.965761,None,None,None,1.0
10579000,0.5474648,9.963578,None,None,None,1.0
10580000,0.53107256,9.97426,None,None,None,1.0
10581000,0.5396949,9.331398,4384.0,437.48006439208984,437.48006439208984,1.0
10582000,0.5673274,9.9601755,None,None,None,1.0
10583000,0.5470999,9.891486,None,None,None,1.0
